0
"1,200 "
"2,100 "
"2,350 "
"1,800 "
"2,600 "
2600
"2,080 "
"3,027 "
"1,600 "
"3,700 "
"1,500 "
"2,500 "
"1,200 "
"1,200 "
"2,475 "
"1,750 "
"1,450 "
"1,300 "
3250
"1,500 "
"1,100 "
"4,700 "
"1,150 "
"1,750 "
"5,500 "
4225
3465
"3,000 "
"2,000 "
"1,900 "
"1,100 "
"1,350 "
"2,800 "
"1,000 "
"2,500 "
"1,200 "
"1,000 "
"2,300 "
"1,200 "
"1,400 "
"3,200 "
"1,750 "
"4,200 "
"2,300 "
3900
"2,195 "
"1,300 "
"1,000 "
"3,495 "
"1,100 "
"1,738 "
3900
3900
3900
"5,500 "
"1,550 "
"2,200 "
3250
"1,500 "
"1,200 "
"2,400 "
"1,925 "
"3,500 "
"5,000 "
"1,300 "
3250
"1,100 "
"2,200 "
3035
"2,400 "
4115
"1,800 "
"3,600 "
"2,100 "
"1,000 "
"2,040 "
"1,400 "
1300
"2,500 "
"1,500 "
"1,750 "
"1,200 "
"1,100 "
"3,000 "
"1,600 "
"3,000 "
"1,750 "
"1,200 "
"1,800 "
"4,500 "
"2,000 "
"3,000 "
"1,500 "
"1,750 "
3465
"1,100 "
825
"1,050 "
3900
"2,650 "
"2,824 "
"5,000 "
"6,000 "
"6,500 "
"9,000 "
"6,000 "
"5,000 "
"6,367 "
"1,000 "
"5,500 "
"2,710 "
"2,500 "
"4,000 "
"2,645 "
"2,900 "
"9,950 "
"3,430 "
"1,300 "
"2,800 "
"4,900 "
"7,930 "
"2,500 "
"2,135 "
2925
3900
"1,350 "
"1,100 "
"1,150 "
"1,800 "
"1,650 "
"3,700 "
3900
3685
"1,500 "
"1,150 "
"1,000 "
"1,400 "
"1,550 "
"2,000 "
"1,100 "
"1,350 "
4285
"3,500 "
"1,250 "
3685
"1,900 "
"1,724 "
3900
"1,000 "
3685
"2,000 "
3900
"2,600 "
"5,738 "
"2,553 "
4115
"1,572)"
3445
2385
3445
3140
3185
3010
2385
"3,250 "
"2,950 "
"2,950 "
"1,600 "
"3,995 "
"1,500 "
1690
1085
"2,850 "
"1,100 "
"2,583 "
"10,000"
"10,000"
4115
"2,000 "
"2,000 "
"2,750 "
"2,000 "
"3,500 "
"4,966 "
"3,250 "
"1,356 "
3900
"1,635 "
"1,300 "
"2,300 "
"2,650 "
"1,200 "
"3,350 "
"2,000 "
3965
"1,950 "
"1,850 "
4115
"1,000 "
"2,600 "
"1,425 "
"4,500 "
"1,300 "
955
"1,400 "
"1,614 "
"2,200 "
2165
"1,700 "
4225
"2,000 "
"1,600 "
"2,500 "
"1,335 "
"1,200 "
"1,800 "
"1,800 "
"2,500 "
605
"3,000 "
"1,400 "
"2,200 "
"1,900 "
"2,300 "
"1,750 "
"2,500 "
"1,400 "
3685
4115
3900
"1,200 "
"1,100 "
"1,200 "
3250
"3,150 "
"1,200 "
"1,678 "
"1,200 "
"4,000 "
"2,100 "
2600
"1,000 "
"3,500 "
"2,300 "
"1,100 "
4115
3900
"1,200 "
3035
"3,000 "
"1,450 "
"2,300 "
"1,600 "
"1,350 "
"10,500"
3465
"1,837 "
"1,100 "
"1,300 "
4115
"1,200 "
"2,800 "
"1,200 "
"2,550 "
"1,200 "
"3,000 "
"3,500 "
"1,000 "
"1,200 "
"3,306 "
"1,200 "
"4,000 "
"1,800 "
650
"2,400 "
"2,486 "
"4,000 "
"1,200 "
"2,100 "
"1,600 "
"1,700 "
"1,400 "
"1,790 "
"1,200 "
"1,000 "
"1,950 "
"3,995 "
"1,750 "
"1,200 "
"1,200 "
"1,500 "
"3,200 "
"1,500 "
"1,650 "
"1,400 "
"2,000 "
4115
"1,265 "
"1,300 "
"1,790 "
"1,200 "
"1,000 "
"1,950 "
"1,750 "
"1,200 "
"1,200 "
"1,500 "
"2,800 "
"1,200 "
"4,600 "
"5,850 "
"1,600 "
650
"1,500 "
"4,000 "
"1,800 "
"1,500 "
"3,200 "
"2,200 "
"1,500 "
"2,800 "
"1,790 "
"1,200 "
"1,000 "
"1,950 "
"1,750 "
"1,200 "
"1,200 "
"1,500 "
"1,200 "
"3,000 "
"3,200 "
865
435
"2,555 "
"1,650 "
3465
"2,200 "
"1,600 "
"1,750 "
"1,500 "
"1,400 "
"1,200 "
"1,650 "
"3,450 "
4115
"1,675 "
"1,400 "
520
"1,500 "
"1,100 "
"1,600 "
605
"2,150 "
"1,300 "
"1,900 "
"4,280 "
"2,800 "
3250
"1,400 "
"5,850 "
"3,700 "
"8,750 "
"2,000 "
"1,400 "
"2,200 "
"1,800 "
"1,775 "
"2,500 "
"1,450 "
"1,100 "
"1,850 "
"1,540 "
"1,250 "
"1,500 "
"5,000 "
"2,000 "
"1,500 "
"1,200 "
"1,100 "
3900
3900
760
"1,100 "
"1,100 "
"1,450 "
"1,500 "
"1,000 "
"1,650 "
"1,998 "
"1,837 "
"1,300 "
"2,200 "
4225
3250
"1,200 "
"1,100 "
"1,000 "
"1,990 "
"1,900 "
"2,700 "
3900
"1,100 "
"1,200 "
"1,400 "
"1,000 "
"1,400 "
"1,300 "
"2,000 "
"1,100 "
4225
3250
"1,200 "
"2,200 "
3465
"3,500 "
"2,150 "
"1,585 "
4115
"1,700 "
"3,000 "
995
"1,200 "
"1,950 "
"1,700 "
"1,869 "
3940
"1,100 "
"2,500 "
"3,000 "
"3,100 "
"1,888 "
"1,235 "
"3,500 "
"1,803 "
"1,110 "
1625
"1,200 "
3465
3035
"1,350 "
